가구원수,가구형태,주거점유형태,주거면적,부채규모,수급여부,총소득,인당_주거면적,소득_대비_부채비율,면적당_소득
2.0,5.0,3.0,40.0,0.0,1,0.0,20.0,0.0,0.0
2.0,2.0,3.0,43.0,1560.0,1,0.0,21.5,1560.0,0.0
4.0,5.0,2.0,53.0,0.0,0,7542.0,13.25,0.0,139.66666666666666
1.0,1.0,3.0,40.0,0.0,1,0.0,40.0,0.0,0.0
4.0,5.0,1.0,102.0,25000.0,0,9303.0,25.5,2.687016337059329,90.32038834951456
1.0,1.0,3.0,40.0,0.0,1,0.0,40.0,0.0,0.0
2.0,5.0,1.0,82.0,0.0,0,410.0,41.0,0.0,4.9397590361445785
2.0,5.0,3.0,56.0,0.0,0,9408.0,28.0,0.0,165.05263157894737
1.0,1.0,1.0,112.0,0.0,0,1278.0,112.0,0.0,11.309734513274336
3.0,5.0,1.0,102.0,1000.0,0,7720.0,34.0,0.12951690195570523,74.95145631067962
1.0,1.0,1.0,63.0,0.0,0,3256.0,63.0,0.0,50.875
1.0,1.0,1.0,79.0,500.0,0,465.0,79.0,1.0729613733905579,5.8125
1.0,1.0,1.0,86.0,500.0,0,420.0,86.0,1.187648456057007,4.827586206896552
2.0,5.0,1.0,96.0,17102.0,0,4820.0,48.0,3.547396805641983,49.69072164948454
2.0,5.0,1.0,89.0,7342.0,0,16086.0,44.5,0.45639336109902406,178.73333333333332
2.0,5.0,1.0,59.0,0.0,0,2546.0,29.5,0.0,42.43333333333333
1.0,1.0,2.0,59.0,0.0,0,290.0,59.0,0.0,4.833333333333333
1.0,1.0,1.0,99.0,0.0,0,0.0,99.0,0.0,0.0
2.0,5.0,1.0,112.0,13000.0,0,13590.0,56.0,0.9565153410345081,120.26548672566372
2.0,5.0,3.0,59.0,0.0,0,6096.0,29.5,0.0,101.6
2.0,5.0,1.0,152.0,5000.0,0,1160.0,76.0,4.306632213608958,7.5816993464052285
4.0,5.0,1.0,99.0,6620.0,0,7490.0,24.75,0.8837271392337471,74.9
2.0,5.0,1.0,99.0,0.0,0,7238.0,49.5,0.0,72.38
2.0,5.0,1.0,82.0,3900.0,0,12660.0,41.0,0.3080325408735487,152.53012048192772
5.0,5.0,1.0,99.0,0.0,0,9830.0,19.8,0.0,98.3
2.0,5.0,1.0,99.0,10925.0,0,120.0,49.5,90.2892561983471,1.2
2.0,5.0,1.0,99.0,0.0,0,2251.0,49.5,0.0,22.51
3.0,5.0,1.0,73.0,4000.0,0,5841.0,24.333333333333332,0.6846970215679562,78.93243243243244
1.0,1.0,5.0,56.0,0.0,0,0.0,56.0,0.0,0.0
2.0,5.0,3.0,69.0,4900.0,0,4406.0,34.5,1.1118674835488995,62.94285714285714
1.0,1.0,2.0,59.0,9300.0,0,1680.0,59.0,5.532421177870315,28.0
2.0,5.0,1.0,106.0,0.0,0,5432.0,53.0,0.0,50.76635514018692
1.0,1.0,6.0,33.0,0.0,0,4218.0,33.0,0.0,124.05882352941177
1.0,1.0,1.0,106.0,8064.0,0,2057.0,106.0,3.9183673469387754,19.22429906542056
2.0,5.0,1.0,112.0,1050.0,0,10104.0,56.0,0.10390895596239486,89.41592920353982
1.0,1.0,3.0,36.0,13600.0,0,150.0,36.0,90.06622516556291,4.054054054054054
2.0,5.0,1.0,106.0,0.0,0,0.0,53.0,0.0,0.0
2.0,5.0,1.0,106.0,0.0,0,180.0,53.0,0.0,1.6822429906542056
2.0,5.0,1.0,122.0,0.0,0,240.0,61.0,0.0,1.951219512195122
2.0,5.0,1.0,112.0,5000.0,0,1050.0,56.0,4.757373929590866,9.29203539823009
2.0,5.0,1.0,155.0,0.0,0,3576.0,77.5,0.0,22.923076923076923
1.0,1.0,2.0,43.0,3200.0,0,6000.0,43.0,0.5332444592567905,136.36363636363637
2.0,5.0,2.0,79.0,4300.0,0,2244.0,39.5,1.9153674832962138,28.05
2.0,5.0,3.0,73.0,3090.0,0,4419.0,36.5,0.6990950226244343,59.71621621621622
1.0,1.0,3.0,26.0,1900.0,0,1620.0,26.0,1.1721159777914867,60.0
2.0,5.0,1.0,139.0,500.0,0,1224.0,69.5,0.40816326530612246,8.742857142857142
4.0,5.0,1.0,112.0,5700.0,0,12271.0,28.0,0.46447196870925683,108.59292035398231
2.0,5.0,1.0,102.0,0.0,0,500.0,51.0,0.0,4.854368932038835
2.0,5.0,1.0,155.0,1100.0,0,1450.0,77.5,0.7580978635423845,9.294871794871796
4.0,5.0,1.0,112.0,0.0,0,6058.0,28.0,0.0,53.610619469026545
2.0,5.0,1.0,102.0,0.0,0,120.0,51.0,0.0,1.1650485436893203
6.0,5.0,3.0,89.0,0.0,0,9510.0,14.833333333333334,0.0,105.66666666666667
3.0,5.0,1.0,82.0,5000.0,0,8400.0,27.333333333333332,0.5951672419950006,101.20481927710843
1.0,1.0,1.0,109.0,0.0,0,200.0,109.0,0.0,1.8181818181818181
2.0,5.0,1.0,109.0,2000.0,0,924.0,54.5,2.1621621621621623,8.4
1.0,1.0,1.0,109.0,0.0,0,400.0,109.0,0.0,3.6363636363636362
2.0,5.0,2.0,79.0,5000.0,0,3770.0,39.5,1.3259082471492973,47.125
4.0,5.0,3.0,73.0,2500.0,0,6976.0,18.25,0.35832019492618605,94.27027027027027
2.0,5.0,1.0,73.0,25185.0,0,3589.0,36.5,7.015320334261839,48.5
3.0,5.0,1.0,125.0,19000.0,0,15588.0,41.666666666666664,1.2188081339405992,123.71428571428571
1.0,1.0,1.0,112.0,0.0,0,150.0,112.0,0.0,1.3274336283185841
2.0,5.0,1.0,73.0,0.0,0,350.0,36.5,0.0,4.72972972972973
4.0,5.0,1.0,109.0,2220.0,0,7392.0,27.25,0.3002840524820776,67.2
4.0,5.0,1.0,76.0,18000.0,0,12420.0,19.0,1.449158682875775,161.2987012987013
1.0,1.0,2.0,82.0,3500.0,0,600.0,82.0,5.8236272878535775,7.228915662650603
1.0,1.0,1.0,73.0,12800.0,1,0.0,73.0,12800.0,0.0
3.0,5.0,1.0,99.0,786.0,0,7510.0,33.0,0.10464651843962189,75.1
4.0,5.0,2.0,92.0,3640.0,0,8710.0,23.0,0.4178624727356216,93.65591397849462
2.0,5.0,5.0,82.0,0.0,0,90.0,41.0,0.0,1.0843373493975903
6.0,5.0,1.0,116.0,19454.0,0,374.0,19.333333333333332,51.87733333333333,3.1965811965811968
4.0,5.0,3.0,116.0,6500.0,0,8720.0,29.0,0.7453273707143676,74.52991452991454
1.0,1.0,1.0,40.0,0.0,0,2820.0,40.0,0.0,68.78048780487805
3.0,5.0,1.0,82.0,6300.0,0,4608.0,27.333333333333332,1.3668908656975483,55.51807228915663
3.0,5.0,1.0,59.0,30700.0,0,8.0,19.666666666666668,3411.1111111111113,0.13333333333333333
4.0,5.0,1.0,125.0,55700.0,0,16214.0,31.25,3.43509096515572,128.68253968253967
1.0,1.0,3.0,30.0,3522.0,0,2779.0,30.0,1.266906474820144,89.64516129032258
1.0,1.0,1.0,79.0,0.0,0,0.0,79.0,0.0,0.0
3.0,5.0,1.0,82.0,7800.0,0,5232.0,27.333333333333332,1.490540798776992,63.036144578313255
1.0,1.0,4.0,33.0,0.0,0,2125.0,33.0,0.0,62.5
2.0,5.0,1.0,112.0,500.0,0,1440.0,56.0,0.3469812630117974,12.743362831858407
3.0,5.0,1.0,89.0,0.0,0,11400.0,29.666666666666668,0.0,126.66666666666667
4.0,5.0,2.0,112.0,0.0,0,17000.0,28.0,0.0,150.44247787610618
4.0,5.0,1.0,82.0,0.0,0,11580.0,20.5,0.0,139.51807228915663
1.0,1.0,1.0,82.0,0.0,0,0.0,82.0,0.0,0.0
2.0,5.0,4.0,129.0,34000.0,0,3840.0,64.5,8.851861494402499,29.53846153846154
5.0,5.0,2.0,132.0,33172.0,0,9220.0,26.4,3.5974406246610995,69.32330827067669
6.0,5.0,3.0,99.0,26000.0,0,10610.0,16.5,2.4502874375647914,106.1
2.0,2.0,3.0,79.0,1296.0,1,705.0,39.5,1.8356940509915014,8.8125
5.0,5.0,3.0,50.0,5500.0,0,6872.0,10.0,0.8002327949949076,134.7450980392157
3.0,5.0,1.0,102.0,25778.0,0,12126.0,34.0,2.1256699925785436,117.72815533980582
2.0,5.0,1.0,76.0,2000.0,1,0.0,38.0,2000.0,0.0
1.0,1.0,3.0,23.0,670.0,0,3684.0,23.0,0.18181818181818182,153.5
1.0,1.0,1.0,66.0,1700.0,0,0.0,66.0,1700.0,0.0
1.0,1.0,5.0,66.0,0.0,1,87.0,66.0,0.0,1.2985074626865671
1.0,1.0,2.0,23.0,9700.0,0,2306.0,23.0,4.204594711746857,96.08333333333333
2.0,5.0,1.0,148.0,24000.0,0,0.0,74.0,24000.0,0.0
2.0,5.0,1.0,79.0,3000.0,0,600.0,39.5,4.9916805324459235,7.5
1.0,1.0,1.0,69.0,2689.0,0,2194.0,69.0,1.2250569476082005,31.34285714285714
1.0,1.0,1.0,79.0,20000.0,0,3010.0,79.0,6.642311524410495,37.625
3.0,5.0,1.0,79.0,0.0,0,14022.0,26.333333333333332,0.0,175.275
1.0,1.0,3.0,20.0,0.0,0,4824.0,20.0,0.0,229.71428571428572
2.0,5.0,1.0,79.0,0.0,0,1680.0,39.5,0.0,21.0
1.0,1.0,1.0,63.0,0.0,0,0.0,63.0,0.0,0.0
1.0,1.0,5.0,50.0,0.0,0,90.0,50.0,0.0,1.7647058823529411
2.0,3.0,5.0,86.0,13000.0,0,8380.0,43.0,1.5511275504116453,96.32183908045977
2.0,5.0,1.0,69.0,0.0,1,888.0,34.5,0.0,12.685714285714285
3.0,5.0,3.0,129.0,0.0,0,9430.0,43.0,0.0,72.53846153846153
1.0,1.0,3.0,40.0,0.0,0,6807.0,40.0,0.0,166.02439024390245
1.0,1.0,1.0,82.0,0.0,0,3492.0,82.0,0.0,42.0722891566265
2.0,5.0,1.0,79.0,0.0,0,2705.0,39.5,0.0,33.8125
1.0,1.0,2.0,63.0,0.0,0,3520.0,63.0,0.0,55.0
3.0,5.0,1.0,116.0,0.0,0,3990.0,38.666666666666664,0.0,34.1025641025641
1.0,1.0,3.0,79.0,0.0,0,0.0,79.0,0.0,0.0
4.0,5.0,1.0,106.0,35000.0,0,9152.0,26.5,3.8238828799300775,85.53271028037383
2.0,5.0,1.0,112.0,0.0,0,3596.0,56.0,0.0,31.82300884955752
1.0,1.0,4.0,82.0,3000.0,0,5560.0,82.0,0.5394713181082539,66.98795180722891
2.0,5.0,1.0,132.0,20500.0,0,3013.0,66.0,6.801592568015925,22.654135338345863
1.0,1.0,5.0,116.0,0.0,0,3849.0,116.0,0.0,32.8974358974359
2.0,5.0,1.0,102.0,13000.0,0,15350.0,51.0,0.8468503680541984,149.02912621359224
2.0,5.0,3.0,50.0,0.0,0,0.0,25.0,0.0,0.0
2.0,5.0,1.0,112.0,39960.0,0,12424.0,56.0,3.216096579476861,109.94690265486726
1.0,1.0,1.0,96.0,8000.0,0,581.0,96.0,13.745704467353951,5.989690721649485
3.0,5.0,1.0,106.0,0.0,0,8710.0,35.333333333333336,0.0,81.40186915887851
2.0,5.0,2.0,69.0,0.0,0,5904.0,34.5,0.0,84.34285714285714
3.0,5.0,1.0,148.0,27000.0,0,8165.0,49.333333333333336,3.3063923585598824,54.79865771812081
3.0,5.0,1.0,53.0,152.0,0,3528.0,17.666666666666668,0.043071691697364696,65.33333333333333
2.0,5.0,1.0,112.0,0.0,0,12700.0,56.0,0.0,112.38938053097345
2.0,5.0,1.0,112.0,8295.0,0,10428.0,56.0,0.795378272125803,92.28318584070796
3.0,5.0,1.0,79.0,0.0,0,3836.0,26.333333333333332,0.0,47.95
1.0,1.0,1.0,112.0,35600.0,0,10908.0,112.0,3.2633605280044002,96.53097345132744
1.0,1.0,5.0,66.0,0.0,0,0.0,66.0,0.0,0.0
3.0,5.0,1.0,92.0,0.0,0,8270.0,30.666666666666668,0.0,88.9247311827957
1.0,1.0,1.0,89.0,1000.0,0,806.0,89.0,1.2391573729863692,8.955555555555556
5.0,5.0,1.0,129.0,41453.0,0,16534.0,25.8,2.5069851829452676,127.18461538461538
1.0,1.0,1.0,56.0,2900.0,0,1305.0,56.0,2.22052067381317,22.894736842105264
2.0,5.0,1.0,73.0,0.0,0,0.0,36.5,0.0,0.0
4.0,5.0,1.0,89.0,2500.0,0,5934.0,22.25,0.42122999157540014,65.93333333333334
1.0,1.0,5.0,82.0,0.0,0,0.0,82.0,0.0,0.0
1.0,1.0,2.0,26.0,7000.0,0,2207.0,26.0,3.170289855072464,81.74074074074075
1.0,1.0,1.0,53.0,0.0,0,290.0,53.0,0.0,5.37037037037037
1.0,1.0,1.0,86.0,300.0,0,1922.0,86.0,0.15600624024961,22.091954022988507
3.0,5.0,1.0,86.0,0.0,0,8159.0,28.666666666666668,0.0,93.7816091954023
3.0,5.0,1.0,82.0,5200.0,1,2200.0,27.333333333333332,2.3625624716038165,26.50602409638554
2.0,5.0,3.0,53.0,9725.0,0,6600.0,26.5,1.4732616270262082,122.22222222222223
2.0,5.0,1.0,106.0,2000.0,1,2417.0,53.0,0.8271298593879239,22.588785046728972
1.0,1.0,3.0,33.0,0.0,1,0.0,33.0,0.0,0.0
1.0,1.0,3.0,46.0,0.0,1,0.0,46.0,0.0,0.0
2.0,5.0,3.0,59.0,0.0,0,1032.0,29.5,0.0,17.2
2.0,5.0,3.0,152.0,2856.0,0,10911.0,76.0,0.26173020527859236,71.31372549019608
2.0,5.0,5.0,69.0,0.0,0,9149.0,34.5,0.0,130.7
1.0,1.0,3.0,40.0,100.0,1,0.0,40.0,100.0,0.0
1.0,1.0,4.0,10.0,0.0,1,0.0,10.0,0.0,0.0
2.0,5.0,1.0,66.0,3300.0,0,2070.0,33.0,1.5934331240946402,30.895522388059703
2.0,5.0,1.0,86.0,0.0,0,282.0,43.0,0.0,3.2413793103448274
1.0,1.0,3.0,33.0,0.0,1,0.0,33.0,0.0,0.0
1.0,1.0,3.0,46.0,0.0,1,0.0,46.0,0.0,0.0
1.0,1.0,3.0,40.0,0.0,1,0.0,40.0,0.0,0.0
1.0,1.0,1.0,82.0,1000.0,0,480.0,82.0,2.079002079002079,5.783132530120482
1.0,1.0,3.0,20.0,0.0,0,6044.0,20.0,0.0,287.8095238095238
1.0,1.0,1.0,89.0,0.0,0,0.0,89.0,0.0,0.0
1.0,1.0,1.0,82.0,1940.0,1,0.0,82.0,1940.0,0.0
2.0,5.0,1.0,96.0,0.0,0,6115.0,48.0,0.0,63.04123711340206
3.0,5.0,1.0,99.0,0.0,0,448.0,33.0,0.0,4.48
1.0,1.0,3.0,59.0,42832.0,0,8518.0,59.0,5.027820166686231,141.96666666666667
3.0,5.0,1.0,79.0,0.0,0,200.0,26.333333333333332,0.0,2.5
2.0,5.0,1.0,79.0,0.0,0,3466.0,39.5,0.0,43.325
2.0,5.0,2.0,59.0,11000.0,0,8627.0,29.5,1.2749188687992583,143.78333333333333
1.0,1.0,3.0,40.0,0.0,0,6000.0,40.0,0.0,146.34146341463415
2.0,5.0,1.0,79.0,0.0,0,1259.0,39.5,0.0,15.7375
6.0,5.0,1.0,152.0,22710.0,0,11100.0,25.333333333333332,2.045761643095217,72.54901960784314
1.0,1.0,1.0,82.0,0.0,0,50.0,82.0,0.0,0.6024096385542169
4.0,5.0,1.0,116.0,30887.0,0,4080.0,29.0,7.568488115657927,34.87179487179487
4.0,5.0,2.0,96.0,4500.0,0,8950.0,24.0,0.5027371243436487,92.26804123711341
2.0,5.0,1.0,82.0,2000.0,0,290.0,41.0,6.8728522336769755,3.4939759036144578
2.0,5.0,3.0,89.0,0.0,0,3650.0,44.5,0.0,40.55555555555556
2.0,5.0,1.0,92.0,0.0,0,5280.0,46.0,0.0,56.774193548387096
4.0,5.0,5.0,43.0,27000.0,0,9144.0,10.75,2.952433023510115,207.8181818181818
1.0,1.0,1.0,96.0,0.0,0,70.0,96.0,0.0,0.7216494845360825
4.0,5.0,1.0,102.0,10000.0,0,15112.0,25.5,0.6616819956328989,146.71844660194174
1.0,1.0,3.0,66.0,0.0,0,0.0,66.0,0.0,0.0
4.0,5.0,1.0,109.0,20000.0,0,9278.0,27.25,2.1554046772281494,84.34545454545454
4.0,5.0,2.0,82.0,0.0,0,14456.0,20.5,0.0,174.16867469879517
3.0,5.0,1.0,82.0,0.0,0,0.0,27.333333333333332,0.0,0.0
4.0,5.0,3.0,112.0,55140.0,0,14256.0,28.0,3.867573823385004,126.15929203539822
2.0,5.0,1.0,112.0,5200.0,0,6105.0,56.0,0.8516213560432362,54.02654867256637
4.0,5.0,1.0,112.0,15000.0,0,8480.0,28.0,1.7686593562079944,75.04424778761062
2.0,5.0,1.0,112.0,30000.0,0,10790.0,56.0,2.7800945232137892,95.48672566371681
2.0,5.0,2.0,82.0,18000.0,0,14390.0,41.0,1.2507817385866167,173.3734939759036
2.0,5.0,1.0,135.0,0.0,0,802.0,67.5,0.0,5.897058823529412
4.0,5.0,2.0,109.0,30000.0,0,8960.0,27.25,3.3478406427854033,81.45454545454545
3.0,5.0,1.0,119.0,0.0,0,10362.0,39.666666666666664,0.0,86.35
3.0,5.0,1.0,139.0,0.0,0,9200.0,46.333333333333336,0.0,65.71428571428571
3.0,5.0,2.0,112.0,16500.0,0,7890.0,37.333333333333336,2.0909897351413003,69.82300884955752
4.0,5.0,6.0,43.0,18949.0,0,15650.0,10.75,1.21072135965753,355.6818181818182
2.0,5.0,1.0,86.0,500.0,0,6952.0,43.0,0.0719114051488566,79.9080459770115
2.0,5.0,1.0,59.0,11000.0,0,5632.0,29.5,1.9527782709036037,93.86666666666666
2.0,5.0,5.0,132.0,0.0,0,4480.0,66.0,0.0,33.68421052631579
4.0,5.0,1.0,82.0,10550.0,0,16602.0,20.5,0.6354273324098054,200.02409638554218
2.0,5.0,1.0,106.0,0.0,0,2117.0,53.0,0.0,19.785046728971963
3.0,5.0,1.0,96.0,2500.0,0,8882.0,32.0,0.2814364516492176,91.56701030927834
4.0,5.0,1.0,116.0,13500.0,0,16090.0,29.0,0.8389783108570008,137.52136752136752
1.0,1.0,1.0,79.0,0.0,0,116.0,79.0,0.0,1.45
2.0,5.0,1.0,109.0,19500.0,0,6256.0,54.5,3.1165095093495285,56.872727272727275
4.0,5.0,1.0,69.0,10840.0,0,5821.0,17.25,1.8619031260735142,83.15714285714286
2.0,5.0,2.0,26.0,23000.0,0,5520.0,13.0,4.165911972468756,204.44444444444446
2.0,5.0,1.0,112.0,0.0,0,4969.0,56.0,0.0,43.97345132743363
3.0,5.0,1.0,92.0,5000.0,0,5620.0,30.666666666666668,0.8895214374666429,60.43010752688172
3.0,5.0,1.0,76.0,0.0,0,6511.0,25.333333333333332,0.0,84.55844155844156
1.0,1.0,3.0,73.0,0.0,1,0.0,73.0,0.0,0.0
3.0,5.0,1.0,99.0,0.0,0,6737.0,33.0,0.0,67.37
2.0,5.0,1.0,82.0,0.0,0,516.0,41.0,0.0,6.216867469879518
4.0,5.0,1.0,112.0,0.0,0,8161.0,28.0,0.0,72.22123893805309
1.0,1.0,4.0,16.0,0.0,0,290.0,16.0,0.0,17.058823529411764
1.0,1.0,1.0,66.0,900.0,0,1625.0,66.0,0.5535055350553506,24.253731343283583
3.0,5.0,1.0,82.0,42666.0,0,10573.0,27.333333333333332,4.034991488556837,127.3855421686747
1.0,1.0,1.0,96.0,0.0,0,274.0,96.0,0.0,2.8247422680412373
2.0,5.0,5.0,53.0,0.0,0,60.0,26.5,0.0,1.1111111111111112
5.0,5.0,1.0,112.0,19338.0,0,5500.0,22.4,3.5153608434830033,48.67256637168141
2.0,5.0,1.0,82.0,0.0,0,675.0,41.0,0.0,8.132530120481928
3.0,5.0,5.0,96.0,0.0,0,3617.0,32.0,0.0,37.28865979381443
2.0,5.0,1.0,92.0,1374.0,0,10510.0,46.0,0.13072019788792694,113.01075268817205
4.0,5.0,1.0,79.0,50.0,0,5856.0,19.75,0.008536793580331228,73.2
2.0,5.0,1.0,106.0,0.0,0,200.0,53.0,0.0,1.8691588785046729
1.0,1.0,1.0,73.0,0.0,0,1050.0,73.0,0.0,14.18918918918919
4.0,5.0,1.0,96.0,2553.0,0,7370.0,24.0,0.3463573463573464,75.97938144329896
2.0,5.0,1.0,56.0,0.0,0,629.0,28.0,0.0,11.035087719298245
1.0,1.0,1.0,43.0,0.0,0,195.0,43.0,0.0,4.431818181818182
4.0,5.0,2.0,79.0,11000.0,0,9854.0,19.75,1.1161846778285134,123.175
4.0,5.0,1.0,112.0,20000.0,0,18658.0,28.0,1.071868803258481,165.1150442477876
1.0,1.0,3.0,53.0,0.0,0,80.0,53.0,0.0,1.4814814814814814
1.0,1.0,5.0,82.0,200.0,0,87.0,82.0,2.272727272727273,1.0481927710843373
3.0,5.0,1.0,109.0,12810.0,0,5704.0,36.333333333333336,2.245398773006135,51.85454545454545
2.0,5.0,5.0,102.0,2000.0,0,1320.0,51.0,1.514004542013626,12.815533980582524
1.0,1.0,1.0,50.0,0.0,0,2328.0,50.0,0.0,45.64705882352941
5.0,5.0,3.0,112.0,19000.0,0,9786.0,22.4,1.9413507714314908,86.60176991150442
3.0,5.0,1.0,99.0,0.0,0,2266.0,33.0,0.0,22.66
2.0,5.0,1.0,102.0,0.0,0,324.0,51.0,0.0,3.145631067961165
1.0,1.0,1.0,99.0,550.0,0,2424.0,99.0,0.2268041237113402,24.24
3.0,5.0,1.0,102.0,0.0,0,5056.0,34.0,0.0,49.0873786407767
2.0,5.0,1.0,89.0,0.0,0,4550.0,44.5,0.0,50.55555555555556
2.0,5.0,1.0,109.0,34591.0,0,2590.0,54.5,13.350443844075647,23.545454545454547
2.0,5.0,1.0,112.0,0.0,0,128.0,56.0,0.0,1.1327433628318584
2.0,5.0,1.0,76.0,3200.0,0,3970.0,38.0,0.8058423570888945,51.55844155844156
1.0,1.0,1.0,76.0,0.0,0,240.0,76.0,0.0,3.116883116883117
2.0,5.0,3.0,40.0,220.0,0,7900.0,20.0,0.027844576635868878,192.6829268292683
4.0,5.0,1.0,106.0,3800.0,0,10350.0,26.5,0.3671142884745435,96.72897196261682
5.0,5.0,1.0,112.0,15000.0,0,6910.0,22.4,2.1704529011720446,61.150442477876105
1.0,1.0,1.0,82.0,0.0,0,0.0,82.0,0.0,0.0
4.0,5.0,1.0,109.0,0.0,0,8180.0,27.25,0.0,74.36363636363636
2.0,5.0,1.0,106.0,8240.0,0,3970.0,53.0,2.075044069503903,37.10280373831776
1.0,1.0,3.0,33.0,0.0,0,864.0,33.0,0.0,25.41176470588235
3.0,5.0,1.0,92.0,200.0,0,4482.0,30.666666666666668,0.04461298237787196,48.193548387096776
1.0,1.0,3.0,76.0,0.0,1,0.0,76.0,0.0,0.0
2.0,5.0,1.0,106.0,4000.0,0,8740.0,53.0,0.4576135453609427,81.6822429906542
3.0,5.0,1.0,99.0,500.0,0,4519.0,33.0,0.11061946902654868,45.19
3.0,5.0,6.0,106.0,13400.0,0,5671.0,35.333333333333336,2.362482369534556,53.0
3.0,5.0,1.0,82.0,8772.0,0,7240.0,27.333333333333332,1.2114348846844358,87.2289156626506
1.0,1.0,1.0,69.0,9500.0,0,3860.0,69.0,2.4605024605024606,55.142857142857146
3.0,5.0,1.0,106.0,9737.0,0,3761.0,35.333333333333336,2.5882509303561934,35.149532710280376
1.0,1.0,5.0,125.0,0.0,0,0.0,125.0,0.0,0.0
3.0,5.0,1.0,109.0,0.0,0,7480.0,36.333333333333336,0.0,68.0
1.0,1.0,5.0,106.0,0.0,0,290.0,106.0,0.0,2.710280373831776
3.0,5.0,1.0,112.0,962.0,0,3520.0,37.333333333333336,0.2732178358420903,31.150442477876105
1.0,1.0,1.0,82.0,0.0,0,0.0,82.0,0.0,0.0
2.0,5.0,1.0,69.0,36000.0,0,0.0,34.5,36000.0,0.0
2.0,5.0,3.0,102.0,0.0,0,550.0,51.0,0.0,5.339805825242719
3.0,5.0,1.0,82.0,0.0,0,10675.0,27.333333333333332,0.0,128.6144578313253
1.0,1.0,3.0,66.0,2200.0,1,240.0,66.0,9.12863070539419,3.582089552238806
1.0,1.0,4.0,66.0,0.0,0,5000.0,66.0,0.0,74.6268656716418
1.0,1.0,3.0,50.0,150.0,0,4641.0,50.0,0.03231365790607497,91.0
4.0,5.0,1.0,66.0,0.0,0,12972.0,16.5,0.0,193.61194029850745
2.0,5.0,2.0,56.0,8000.0,0,9591.0,28.0,0.8340283569641368,168.26315789473685
1.0,1.0,3.0,26.0,0.0,1,0.0,26.0,0.0,0.0
2.0,5.0,4.0,33.0,3000.0,0,1300.0,16.5,2.3059185242121445,38.23529411764706
1.0,1.0,3.0,56.0,2500.0,1,0.0,56.0,2500.0,0.0
1.0,1.0,3.0,33.0,0.0,1,0.0,33.0,0.0,0.0
1.0,1.0,3.0,20.0,0.0,0,4656.0,20.0,0.0,221.71428571428572
3.0,5.0,3.0,56.0,0.0,0,10835.0,18.666666666666668,0.0,190.08771929824562
4.0,5.0,2.0,99.0,12000.0,0,9577.0,24.75,1.252871163082063,95.77
3.0,5.0,1.0,106.0,15598.0,0,7208.0,35.333333333333336,2.163684283534471,67.3644859813084
3.0,5.0,5.0,92.0,19440.0,0,5153.0,30.666666666666668,3.771827706635623,55.40860215053763
1.0,1.0,3.0,43.0,0.0,1,0.0,43.0,0.0,0.0
1.0,1.0,3.0,66.0,0.0,1,0.0,66.0,0.0,0.0
4.0,5.0,2.0,40.0,6000.0,0,10353.0,10.0,0.5794861889124976,252.5121951219512
2.0,5.0,3.0,50.0,0.0,0,7170.0,25.0,0.0,140.58823529411765
4.0,5.0,1.0,66.0,400.0,0,12597.0,16.5,0.031751071598666455,188.01492537313433
5.0,5.0,1.0,77.0,5000.0,0,8442.0,15.4,0.5922065616487031,108.23076923076923
3.0,5.0,1.0,66.0,70.0,0,2788.0,22.0,0.02509860164933668,41.61194029850746
1.0,1.0,1.0,99.0,11570.0,0,4316.0,99.0,2.680101922631457,43.16
1.0,1.0,1.0,82.0,0.0,0,623.0,82.0,0.0,7.506024096385542
3.0,5.0,1.0,102.0,0.0,0,7204.0,34.0,0.0,69.94174757281553
2.0,5.0,3.0,69.0,626.0,1,0.0,34.5,626.0,0.0
1.0,1.0,1.0,50.0,0.0,1,116.0,50.0,0.0,2.2745098039215685
1.0,1.0,1.0,79.0,8540.0,0,5151.0,79.0,1.6576086956521738,64.3875
3.0,2.0,1.0,63.0,6400.0,0,2520.0,21.0,2.5386751289170966,39.375
3.0,5.0,1.0,99.0,12500.0,0,7142.0,33.0,1.749965000699986,71.42
1.0,1.0,4.0,59.0,3000.0,0,2508.0,59.0,1.195695496213631,41.8
2.0,5.0,1.0,66.0,10000.0,0,936.0,33.0,10.672358591248665,13.970149253731343
3.0,5.0,1.0,69.0,10000.0,0,16020.0,23.0,0.6241807627488921,228.85714285714286
3.0,5.0,1.0,79.0,0.0,0,11593.0,26.333333333333332,0.0,144.9125
3.0,5.0,1.0,76.0,7000.0,0,2839.0,25.333333333333332,2.464788732394366,36.87012987012987
2.0,5.0,3.0,36.0,4520.0,0,9777.0,18.0,0.462262221313152,264.2432432432432
1.0,1.0,3.0,46.0,0.0,1,0.0,46.0,0.0,0.0
4.0,5.0,3.0,66.0,0.0,0,7316.0,16.5,0.0,109.19402985074628
1.0,1.0,1.0,106.0,9250.0,0,85.0,106.0,107.55813953488372,0.794392523364486
2.0,4.0,3.0,40.0,0.0,1,0.0,20.0,0.0,0.0
2.0,5.0,3.0,59.0,6800.0,0,2620.0,29.5,2.594429607020221,43.666666666666664
3.0,5.0,3.0,66.0,580.0,0,5783.0,22.0,0.10027662517289074,86.31343283582089
3.0,5.0,1.0,73.0,0.0,0,10629.0,24.333333333333332,0.0,143.63513513513513
2.0,5.0,1.0,82.0,0.0,0,290.0,41.0,0.0,3.4939759036144578
